valuedatetime,datavalue,dataqualitycode,variable,units,sitecode,sitename
2018-06-27 11:30:00,2.88,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 11:45:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 11:45:00,2.97,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 12:00:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 12:00:00,2.92,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 12:15:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 12:15:00,2.9,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 12:30:00,2.69,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 12:30:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 12:45:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 12:45:00,2.64,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 13:00:00,2.69,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 13:00:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 13:15:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 13:15:00,2.43,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 13:30:00,2.67,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 13:30:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 13:45:00,2.46,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 13:45:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 14:00:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 14:00:00,2.44,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 14:15:00,2.7,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 14:15:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 14:30:00,2.62,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 14:30:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 14:45:00,2.51,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 14:45:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 15:00:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 15:00:00,2.8,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 15:15:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 15:15:00,2.84,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 15:30:00,3.17,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 15:30:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 15:45:00,3.49,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 15:45:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 16:00:00,4.01,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 16:00:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 16:15:00,4.19,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 16:15:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 16:30:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 16:30:00,4.27,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 16:45:00,4.41,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 16:45:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 17:00:00,4.32,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 17:00:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 17:15:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 17:15:00,4.15,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 17:30:00,4.45,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 17:30:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 17:45:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 17:45:00,4.52,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 18:00:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 18:00:00,4.86,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 18:15:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 18:15:00,5.1,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 18:30:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 18:30:00,5.02,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 18:45:00,5.69,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 18:45:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 19:00:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 19:00:00,6.04,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 19:15:00,6.48,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 19:15:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 19:30:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 19:30:00,6.82,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 19:45:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 19:45:00,6.89,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 20:00:00,6.33,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 20:00:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 20:15:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 20:15:00,6.58,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 20:30:00,7.27,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 20:30:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 20:45:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 20:45:00,7.31,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 21:00:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 21:00:00,7.31,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 21:15:00,7.29,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 21:15:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 21:30:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 21:30:00,8.32,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 21:45:00,8.03,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 21:45:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 22:00:00,6.47,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 22:00:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 22:15:00,6.18,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 22:15:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 22:30:00,6.2,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 22:30:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 22:45:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 22:45:00,5.73,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 23:00:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 23:00:00,6.21,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 23:15:00,5.83,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 23:15:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 23:30:00,5.68,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 23:30:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 23:45:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-27 23:45:00,5.14,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 00:00:00,4.81,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 00:00:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 00:15:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 00:15:00,4.5,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 00:30:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 00:30:00,4.56,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 00:45:00,4.64,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 00:45:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 01:00:00,4.78,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 01:00:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 01:15:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 01:15:00,4.11,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 01:30:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 01:30:00,3.66,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 01:45:00,3.19,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 01:45:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 02:00:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 02:00:00,3.11,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 02:15:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 02:15:00,2.83,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 02:30:00,2.51,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 02:30:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 02:45:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 02:45:00,2.64,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 03:00:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 03:00:00,2.7,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 03:15:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 03:15:00,2.56,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 03:30:00,2.83,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 03:30:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 03:45:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 03:45:00,2.95,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 04:00:00,3.46,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 04:00:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 04:15:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 04:15:00,3.83,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 04:30:00,3.77,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 04:30:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 04:45:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 04:45:00,3.9,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 05:00:00,3.72,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 05:00:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 05:15:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 05:15:00,3.69,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 05:30:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 05:30:00,3.58,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 05:45:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 05:45:00,3.58,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 06:00:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 06:00:00,3.33,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 06:15:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 06:15:00,3.42,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 06:30:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 06:30:00,3.27,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 06:45:00,3.68,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 06:45:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 07:00:00,3.58,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 07:00:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 07:15:00,3.66,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 07:15:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 07:30:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 07:30:00,3.67,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 07:45:00,3.54,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 07:45:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 08:00:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 08:00:00,3.5,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 08:15:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 08:15:00,3.91,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 08:30:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 08:30:00,3.86,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 08:45:00,3.86,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 08:45:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 09:00:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 09:00:00,3.98,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 09:15:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 09:15:00,3.81,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 09:30:00,4.22,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 09:30:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 09:45:00,4.16,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 09:45:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 10:00:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 10:00:00,3.66,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 10:15:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 10:15:00,3.73,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 10:30:00,4.29,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 10:30:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 10:45:00,3.49,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 10:45:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 11:00:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 11:00:00,3.47,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 11:15:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 11:15:00,2.87,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 11:30:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 11:30:00,2.96,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 11:45:00,2.59,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 11:45:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 12:00:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 12:00:00,3.09,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 12:15:00,,Good,Chlorophyll A (Probe),rfu,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 12:15:00,3.19,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
2018-06-28 12:30:00,3.07,Bad,Chlorophyll A (Probe),ug/l,GRBULB,GREAT BAY ESTUARY - UPPER LITTLE BAY
